latitude,longitude,confidence,frp
-12.9106,130.569,57,46.5
-12.6082,132.2869,73,54.7
-12.8885,130.464,77,56
-12.7433,130.546,37,33.7
-12.5691,130.7192,49,46.2
-12.5724,130.6996,80,80.4
-12.1495,133.0685,71,79.3
-12.5404,130.7341,85,76.8
-12.5183,130.7101,40,24
-12.5216,130.6906,67,32.1
-12.1098,132.9382,56,56
-12.5089,130.6884,74,44.9
-30.2133,150.518,73,20
-32.0068,147.0686,59,8.4
-32.0159,147.0705,25,6.2
-29.2661,149.3939,100,34.1
-29.2637,149.4076,48,10.5
-29.2764,149.3963,100,85.8
-29.274,149.41,100,41.8
-26.1668,153.033,40,24.8
-29.2709,149.3664,99,28.9
-29.2685,149.3801,100,39
-26.1528,153.0292,80,44.8
-29.2582,149.3777,100,84.6
-29.2606,149.364,100,164.8
-29.2503,149.3617,51,10.7
-28.5512,149.8392,39,13.5
-26.2032,153.0213,15,23.2
-20.7343,139.4744,54,8.5
-17.231,143.2615,98,15.9
-15.9634,144.5387,68,8.6
-15.9746,144.5294,79,11.3
-15.973,144.5403,82,12.2
-17.1663,143.2642,100,18.6
-17.1649,143.2737,97,15.8
-17.1754,143.2657,46,4.7
-17.192,143.2746,14,4.5
-17.2024,143.2666,94,13.8
-17.2129,143.2585,89,11.4
-17.2115,143.2681,100,21.1
-17.2219,143.26,89,11.5
-17.2338,143.2425,79,8.4
-17.2324,143.252,97,15.1
-17.2442,143.2345,86,10.8
-17.2428,143.244,100,26.4
-14.3678,135.4318,52,17
-12.6255,142.5371,15,5.4
-14.3682,135.4254,53,17.7
-13.0758,143.2868,16,4.7
-16.3133,133.6288,78,42.8
-13.0772,143.2769,79,11.3
-13.0787,143.267,68,8.5
-13.0604,143.3252,25,5
-12.9901,143.3081,67,8.5
-12.8779,143.0164,78,9.9
-12.7671,143.1424,1,3.7
-12.6938,143.1454,29,4.6
-12.6619,142.5428,16,5.2
-12.6429,142.482,86,11
-11.705,142.4104,90,14.2
-11.6973,142.5256,17,5.4
-11.7037,142.5461,32,7.9
-11.8168,142.5311,31,4.9
-12.7483,135.7944,87,32.7
-11.9844,142.7063,69,8.2
-11.9922,142.7174,9,5.3
-11.9908,142.727,15,4.7
-12.0114,142.7795,54,6.7
-12.0203,142.7671,19,4.5
-12.0189,142.7767,62,7.8
-13.5253,132.2699,51,36.4
-13.5368,132.2429,69,51
-13.5333,132.2766,56,38.1
-12.5358,142.0812,44,4.2
-12.5331,142.0998,52,4.7
-12.5715,141.898,74,8.2
-12.6098,142.4614,43,4.7
-12.631,142.4994,36,6.9
-12.6283,142.5182,8,6.5
-12.6269,142.5277,81,9.7
-12.1442,133.0125,66,29.5
-10.9845,142.6215,49,7.2
-26.2194,153.0487,79,34.7
-26.1532,153.0433,55,20.9
-29.2655,149.4246,68,51.2
-29.2734,149.3889,38,35.7
-29.2504,149.3573,64,72.5
-29.2575,149.3887,100,157.2
-29.2723,149.3843,56,42.3
-29.2646,149.4199,77,59.5
-29.2793,149.4156,43,37
-29.2518,149.3618,100,107.6
-29.2587,149.3932,100,155.4
-12.1279,133.0333,71,18.4
-12.1355,133.0262,71,20.9
-11.538,130.7865,57,29.1
-12.1396,133.0312,17,9.3
-16.3083,133.6259,56,10.1
-16.3126,133.6513,6,6.4
-16.2089,136.0903,90,14.5
-16.2181,136.0888,54,6.4
-16.2895,133.6218,39,7.4
-16.3105,133.6386,42,7.7
-22.4576,150.6664,79,22.2
-22.4408,150.6242,59,10.5
-22.4445,150.6464,70,24.5
-22.4462,150.6572,39,14.3
-22.4558,150.6555,39,15.6
-22.4671,150.6647,77,42.1
-25.5279,150.4872,67,11.6
-26.1384,152.9944,55,29.7
-26.1399,153.0045,0,70.5
-26.1489,153.003,92,89.9
-26.1566,152.9913,94,115.9
-26.158,153.0014,94,233.2
-26.1594,153.0116,100,79
-26.1714,153.0303,46,16.3
-26.2296,153.0554,65,27.8
-27.3393,152.2012,68,14.5
-27.3408,152.2113,81,25.1
-26.815,147.7701,100,151.2
-26.8175,147.784,96,94
-26.8191,147.7628,93,75.2
-26.8216,147.7767,100,239.7
-26.8241,147.7905,72,17.4
-28.553,149.843,76,16.9
-29.0885,152.3485,61,8.2
-28.7796,148.1407,95,75.3
-28.7817,148.1533,71,16.4
-29.2489,149.343,62,9.7
-29.2508,149.3542,90,44.1
-29.2526,149.3653,81,21.9
-29.2544,149.3764,52,10.8
-29.2601,149.3522,80,22.1
-29.2619,149.3633,90,39.5
-29.2637,149.3745,82,25.8
-29.2673,149.3967,66,24.7
-29.2691,149.4078,100,133.5
-29.2709,149.4189,87,33.7
-29.2713,149.3614,91,45.1
-29.2731,149.3725,100,89.9
-29.2767,149.3947,97,66.7
-29.2785,149.4058,100,580.6
-29.2803,149.4169,89,38.8
-29.7258,152.3743,58,8.9
-29.2878,149.4039,88,37.4
-29.7024,152.1411,79,19.2
-29.7115,152.1396,76,16.7
-29.7997,152.2462,76,24
-31.2521,149.2854,58,9.2
-31.6082,150.1422,82,18.8
-31.6098,150.1528,37,5.2
-31.4609,147.3528,76,18.1
-31.4632,147.3658,83,29.9
-31.462,147.36,84,32.5
-31.3241,146.3608,57,11.2
-32.0697,146.1398,66,17.4
-32.0732,146.1322,65,15.6
-32.4516,146.1407,62,10.3
-32.7664,146.7018,70,11.8
-32.9682,146.4385,53,7.9
-33.2328,147.3601,69,10.5
-33.9858,147.0212,73,12.3
-33.988,147.0339,80,21
-33.9162,143.2322,66,23.7
-33.9203,143.2527,47,12.3
-33.9282,143.2287,27,12.4
-33.9227,143.2451,73,30.9
-35.5256,146.3402,70,11
-35.5279,146.3534,46,6
-41.8045,147.7085,63,5.3
-41.211,146.0939,61,7.8
-41.213,146.1064,44,5.1
-41.8063,147.7206,34,2.4
-42.6247,145.5845,79,41.1
-42.6174,145.5698,24,14.4
-42.6156,145.5822,86,31.6
-42.6139,145.5946,97,62.5
-42.6018,147.7608,60,4.3
-42.5854,146.9862,63,6.2
-42.5873,146.9739,93,49.7
-42.6696,145.5901,99,83
-42.6713,145.5778,100,293.8
-42.3773,147.4914,45,3.9
-42.6623,145.5755,100,253.1
-42.664,145.5632,100,296.6
-42.6657,145.5508,74,16.3
-42.4902,146.6981,41,4.6
-42.6549,145.5608,100,92.9
-42.6566,145.5485,100,103.1
-42.3611,147.4735,55,5.2
-42.4812,146.6956,72,10
-42.6442,145.5708,97,65.9
-42.6459,145.5585,74,37.2
-42.632,145.5992,91,41.3
-42.6337,145.5869,73,25.6
-42.6354,145.5745,88,29.7
-42.6372,145.5623,85,23.3
-42.6229,145.5969,93,55.3
-42.6264,145.5722,50,26.1
-41.2151,146.0964,68,8.4
-41.1202,146.7233,62,6.9
-40.9747,147.6388,60,5.7
-41.113,147.5398,56,4.8
-41.2789,146.8297,70,9.9
-41.277,146.8419,52,4.7
-41.5418,148.2535,71,11.3
-41.5396,148.2668,36,4.5
-41.8064,147.7103,69,6.9
-42.2072,145.9314,73,11.9
-42.2055,145.9435,14,3.9
-42.3068,147.5298,67,7.7
-42.6066,145.5798,80,18.9
-42.6049,145.5922,89,32.9
-37.8347,144.7867,69,5.8
-33.2166,147.1479,23,7
-33.9287,143.2363,74,13.2
-33.3394,146.9707,58,7.9
-34.2742,145.8691,72,13.5
-34.2723,145.881,76,17
-34.5956,145.9839,79,20.4
-36.8824,143.3866,72,9.7
-37.3898,140.4825,73,16.9
-37.3882,140.497,72,16.7
-37.3387,141.4598,100,452.2
-37.3372,141.4729,98,90.6
-37.3453,141.4878,35,29.3
-29.289,149.371,87,101.9
-29.2846,149.3926,96,179.9
-31.7431,147.1641,66,13.6
-32.0758,146.1323,58,11.7
-32.015,147.0708,65,10.6
-31.6191,150.1233,39,25.9
-31.6144,150.1462,81,55
-32.4541,146.1421,66,11.7
-32.9713,146.424,78,22.1
-32.9692,146.4368,94,62.7
-32.979,146.4392,63,9.8
-29.2868,149.3877,95,170.3
-28.6902,148.1521,89,76.5
-28.77,148.1601,89,81.6
-28.7734,148.1418,68,24.1
-28.6749,148.1675,70,21.5
-28.6784,148.1491,73,25.8
-26.8325,147.7828,77,31
-26.8361,147.764,86,61.9
-26.8205,147.7799,86,60
-26.8242,147.7611,93,105.6
-26.8294,147.7768,96,128.6
-26.8329,147.7579,89,78.9
-26.8175,147.7739,75,30.6
-26.5911,146.9944,57,18.5
-26.4477,147.2022,80,39.6
-26.4328,147.217,94,100.3
-26.436,147.1996,88,65.4
-26.4392,147.1824,41,24
-21.6952,134.5165,75,43.1
-20.7359,139.4747,52,10
-21.7146,134.508,100,320.3
-21.7127,134.5258,81,49.5
-21.7007,134.5242,100,152.8
-21.7026,134.5065,100,386.2
-21.7072,134.5181,100,343.2
-21.7092,134.5004,100,246.3
-21.6912,134.5518,17,25.1
-21.6932,134.5342,54,22.7
-15.3711,141.7059,69,12.6
-16.3829,133.798,51,18.5
-16.0204,136.0984,76,23.7
-16.0219,136.0871,96,69.6
-16.0234,136.0757,79,26.9
-16.009,136.1084,88,42.7
-16.0105,136.097,87,40.3
-16.012,136.0857,89,45.1
-16.0135,136.0743,100,90.2
-16.015,136.063,39,13.1
-16.3211,133.6493,71,36.9
-15.9977,136.1183,80,26
-15.9991,136.107,93,57.8
-16.0006,136.0957,84,31.8
-16.0021,136.0843,92,54
-16.0036,136.073,44,12.9
-17.7815,145.447,55,36.4
-17.2495,143.2184,85,39.7
-17.1285,143.2571,85,53.5
-17.1307,143.2439,50,33.7
-15.9813,144.5219,87,78.1
-15.9547,144.5348,42,41.6
-15.9577,144.5179,68,55
-15.9498,144.5288,77,49.5
-15.9617,144.5308,76,47.5
-15.9527,144.5115,58,27
-16.3163,136.1759,26,18.6
-16.2824,136.2002,87,35.6
-16.2785,136.1535,61,20.1
-16.2686,136.1521,85,28.4
-16.2731,136.118,97,65.3
-16.2632,136.1167,77,29.6
-16.218,136.0755,56,14
-16.1948,136.0891,62,22.4
-13.2107,141.8453,100,452.5
-16.3035,133.5963,97,129.3
-16.3055,133.5795,81,47.1
-15.6468,137.0141,70,18.2
-15.5529,135.0647,58,17.6
-15.5546,135.0518,91,62.9
-15.5424,135.0633,97,91.7
-15.5441,135.0504,36,16
-13.3353,143.0654,53,15.6
-14.3676,135.4362,47,17.3
-14.3692,135.4245,91,53.7
-14.3707,135.4127,96,79
-14.3723,135.4009,91,58.2
-14.3575,135.4348,98,86.2
-14.3591,135.4231,100,486
-14.3606,135.4113,100,333.9
-14.349,135.4217,56,24
-13.2088,141.8574,83,36.4
-13.2126,141.8333,99,112.4
-13.2005,141.8436,94,75.9
-13.2024,141.8315,72,24.5
-13.1167,141.7859,75,26.4
-13.8874,136.5243,80,24.8
-13.8468,136.7546,75,22
-13.8482,136.7446,77,25.8
-13.0944,141.7945,41,12.7
-13.0964,141.7824,86,43.3
-13.0982,141.7894,71,21.7
-13.1,141.7773,52,18.4
-13.088,141.7876,50,13.9
-13.06,141.8327,69,18.2
-13.0619,141.8205,81,30.9
-13.0022,141.6079,53,29.2
-12.7732,142.1439,87,43.5
-12.7753,142.1311,90,53.7
-12.7678,142.136,88,46.8
-12.6693,142.5544,84,41.3
-12.6715,142.5408,87,50.7
-12.6563,142.5664,41,13.9
-12.6196,142.5181,70,19.3
-12.6218,142.5045,79,29.4
-12.611,142.5027,86,45.7
-12.6132,142.4891,75,21.4
-12.6181,142.5123,83,31.6
-12.6202,142.4987,85,40.9
-13.5487,132.2592,83,62.7
-12.1736,141.857,84,37.4
-12.1686,141.8505,71,25.8
-13.4775,132.2056,80,45.6
-11.9804,142.6977,91,80.7
-13.4419,132.1812,97,155.4
-13.4292,132.1795,100,217.8
-13.4315,132.1603,100,271.5
-13.4284,132.1726,100,244.1
-13.4308,132.1533,87,81.5
-13.5231,130.8208,61,30.1
-11.8277,142.5717,71,45.7
-11.8167,142.5699,34,13.3
-11.819,142.5558,94,208.2
-11.8212,142.5417,94,356.8
-11.7738,142.6946,50,14.3
-12.7589,135.8014,85,29.8
-12.7506,135.7894,88,36.9
-11.7228,142.5763,20,24.3
-11.7343,142.4343,79,52.6
-11.7061,142.4012,97,107.8
-11.6856,142.5209,15,9.8
-11.7053,142.3954,99,137.3
-12.6676,135.121,50,14.2
-12.6576,135.1196,84,41.7
-12.6591,135.108,76,27.5
-12.5597,135.772,75,25.6
-12.5611,135.7614,88,36.6
-13.1088,130.3556,100,442.7
-13.1036,130.3752,85,124.1
-13.1069,130.3484,96,264.1
-13.0426,130.394,72,62.6
-12.1375,132.9907,38,24.9
-12.368,134.0432,91,62.4
-12.3697,134.0298,100,126.8
-12.5232,132.7892,44,18.1
-12.3555,134.0551,82,54.6
-12.3572,134.0418,47,33.6
-12.3654,134.0374,94,73.3
-12.3672,134.024,50,43.2
-12.5946,132.2795,42,19.5
-12.3529,134.0494,88,65.9
-12.3047,134.0834,64,24.2
-11.0683,142.3454,56,20.1
-10.9898,142.627,36,8
-11.0201,142.2946,81,30.2
-11.0223,142.2807,50,17
-12.1625,134.3879,73,19.3
-12.1641,134.3752,100,291.4
-12.1658,134.3625,10,10
-12.1674,134.3498,23,10.3
-12.152,134.3864,82,34.9
-12.1537,134.3738,100,179.5
-11.9208,135.8217,0,9.4
-12.4959,130.7059,50,35.9
-12.2227,132.9162,53,23.7
-12.2247,132.9001,61,28
-12.227,132.9098,83,52
-12.4908,130.6983,45,32.9
-12.1584,132.9822,77,45.8
-12.1448,132.9966,46,32.7
-12.1467,132.9807,83,54.9
-12.1273,133.0426,57,48.7
-12.1292,133.0269,88,77.5
-12.1312,133.011,79,69.8
-12.1331,132.9951,23,34.6
-12.1333,133.0225,38,42.6
-12.1354,133.0066,73,58.3
-12.1197,133.0367,69,42.7
-12.1217,133.021,53,38.9
-12.0691,133.1565,48,25.4
-12.077,133.0946,59,27.1
-12.0789,133.0791,96,110.8
-12.0849,133.0321,83,48.9
-12.0869,133.0163,60,21
-12.0557,133.1704,41,16.3
-12.008,133.1798,36,24.9
-12.01,133.1731,38,30.2
-12.0005,133.1562,55,23.4
-11.9911,133.1393,80,34.1
-11.8394,133.344,69,21.2
-11.5888,133.0623,84,63.5
-11.5907,133.0469,91,74.9
-11.426,132.4676,32,17.9
-11.5433,130.7853,50,57.1
-11.331,132.3967,59,32.4
-11.309,132.3764,40,28.7
-12.2748,135.9174,51,12.1
-12.4147,134.8048,83,32.6
-12.4163,134.7929,64,17.6
-12.4061,134.7914,82,30.8
-12.4077,134.7794,76,21.7
-12.9191,130.5558,83,105.3
-12.3809,134.8244,46,11
-12.3452,134.94,65,11.1
-12.3541,134.802,65,14.1
-12.8931,130.4944,58,69.3
-12.1562,135.9677,0,22.4
-12.5965,132.2848,69,30.5
-12.3663,134.0565,59,25.1
-33.8275,117.1503,46,5.8
-31.9052,115.8125,38,3.9
-32.4211,116.0724,67,11.2
-32.484,116.0649,50,9.9
-31.6372,115.8733,61,7.1
-26.8235,147.7581,74,79.7
-27.9429,152.3256,77,33
-27.9445,152.332,62,25.1
-26.8273,147.7657,81,93.5
-22.4363,150.5729,60,23.8
-23.966,151.3284,71,25.4
-23.9787,151.3298,87,37.1
-23.9763,151.3437,74,26.1
-23.9784,151.3235,78,29.6
-37.3334,141.4682,61,14.5
-37.3438,141.4712,85,22.2
-37.3409,141.4867,12,10.9
-25.811,127.0161,74,24.9
-16.3557,133.8064,64,6.5
-16.372,133.7007,42,5
-13.102,130.3366,100,22.5
-12.9013,130.5849,68,7.4
-12.8301,130.8268,59,5.2
-15.5526,135.0593,78,13.8
-13.9696,132.8322,50,4.6
-13.9635,132.8357,63,7.8
-13.9541,132.8341,94,14.6
-13.9399,132.8008,82,10.1
-13.5489,132.2726,100,30.5
-13.5503,132.2629,91,13.4
-13.5396,132.2712,87,11.8
-13.484,132.2169,77,7.9
-13.4748,132.2155,71,6.7
-13.4239,132.1779,75,8.1
-13.508,130.1292,74,8.8
-13.1007,130.3458,85,10.4
-13.1033,130.3274,76,8.3
-13.0943,130.3261,98,16.3
-11.5312,130.7779,100,45.2
-12.4864,130.7221,100,18.6
-11.9874,133.1441,40,6.2
-11.986,133.1375,48,6.2
-11.5325,130.7688,36,8.4
-11.5465,130.7989,89,14.1
-11.3033,132.389,44,5.5
-11.5388,130.7884,100,25.4
-11.5402,130.7793,52,7.7
-11.5298,130.7871,20,6.1
-15.9844,144.5452,28,16.4
-22.4345,150.5675,40,10.8
-22.4359,150.5772,74,17.3
-22.459,150.6737,61,7.2
-22.4324,150.6178,12,4.8
-22.4338,150.6276,38,5.7
-27.0312,148.1663,80,12.6
-26.1238,152.9779,69,14.1
-26.4225,147.2177,60,8.5
-27.3407,152.2156,32,9.7
-27.3392,152.2101,30,9.3
-26.8158,147.779,85,13.7
-26.8218,147.7711,100,20.3
-26.8234,147.7814,91,15.8
-26.8309,147.7694,69,10.5
-26.8325,147.7796,67,10.1
-27.0555,148.2658,79,12
-27.9415,152.3218,47,10.5
-27.943,152.3345,75,16.6
-29.0829,152.2716,20,10.1
-28.9168,148.79,13,6
-29.5003,148.5609,41,7.2
-31.6039,150.1516,77,14.9
-29.2697,149.4127,35,8.3
-29.2759,149.3899,62,16.1
-42.5981,145.5759,76,15.6
-11.5327,130.7861,70,10.1
-11.5342,130.7976,9,6
-13.4198,132.187,65,14
-13.4194,132.1769,57,12.6
-13.9516,132.8584,69,17.1
-13.9637,132.8572,100,48.8
-13.955,132.8509,92,32.7
-13.9571,132.8684,72,24.8
-13.9672,132.8496,22,12.3
-16.3871,124.0118,68,8.9
-12.9877,141.6099,73,17.2
-12.9895,141.621,68,13.5
-15.9901,144.5172,82,23.3
-15.5042,142.5545,97,61.6
-15.967,144.5463,86,27.7
-15.9684,144.5557,40,12.3
-15.9773,144.5574,39,8.8
-15.9914,144.5266,91,41.8
-15.9927,144.536,89,34.6
-15.9941,144.5454,57,16
-15.5817,135.0283,69,58.2
-15.5871,135.0575,62,41.2
-15.5843,135.0523,48,43.4
-17.1095,143.2362,79,18
-17.1711,143.2779,68,16.6
-17.1725,143.2872,58,15.2
-17.1815,143.2858,69,13.7
-16.2838,136.1943,57,28.7
-16.288,136.2175,43,22.2
-16.2936,136.2096,65,32.5
-22.4269,150.5712,0,107
-22.4293,150.5967,48,48.3
-22.4291,150.5662,0,96
-22.4314,150.5913,40,48.4
-21.7525,134.5199,52,26.8
-21.7435,134.5161,61,30.8
-21.7939,134.4793,75,64.2
-21.7987,134.5039,62,34.7
-26.432,147.1957,85,56.2
-26.434,147.2138,77,33.2
-26.4439,147.1942,74,26.6
-26.7898,147.7726,68,20.8
-26.8023,147.771,100,494
-26.8044,147.7913,100,322.4
-26.7913,147.7656,72,27
-26.7933,147.7859,83,59.9
-26.8038,147.764,99,195.6
-26.8058,147.7844,100,502.2
-26.8307,147.7814,70,22
-27.5925,149.0027,78,63
-32.2449,146.9417,88,86.5
-29.4881,148.5449,49,27.8
-29.4904,148.5704,81,82.5
-29.5018,148.5435,48,28.5
-29.5041,148.569,82,86.5
-29.497,148.5641,93,181.8
-31.7028,147.2227,61,15.9
-32.2428,146.9196,59,19.7
-32.2451,146.936,90,99
-33.9313,143.2289,64,12.8
-32.9733,146.4305,76,34.9
-32.9753,146.4515,76,37.1
-41.2625,147.6791,63,64.9
-41.2629,147.6845,51,51.7
-11.6705,130.306,51,88.5
-11.6689,130.3112,62,99.3
-16.5033,124.1124,43,15
-16.7865,122.7859,56,16
-16.3903,124.0118,49,37
-31.9053,115.8177,34,4.1
-31.9672,115.9924,22,3.4
-32.0589,115.7934,55,2.6
-30.8697,121.493,53,16.6
-30.1782,117.3458,73,11.3
-30.1797,117.3568,75,12.8
-31.0372,115.9149,57,3.6
-31.0387,115.9254,61,4
-31.1802,116.0117,84,21.5
-31.1817,116.0223,90,37.3
-31.8606,115.8875,31,2.6
-31.8621,115.8982,58,2.7
-31.9038,115.8071,29,4
-32.4542,116.191,0,5.3
-33.1029,148.657,42,18.8
-32.9816,146.4208,64,53.2
-31.6172,150.1293,82,47.7
-29.5095,148.5526,82,66.3
-32.2518,146.9254,75,68.6
-32.2549,146.9185,70,56.2
-31.6155,150.1484,59,35.8
-31.6117,150.1413,91,92.7
-31.6136,150.1217,54,38.1
-29.7521,152.1628,29,20.6
-29.7536,152.1493,92,104.8
-29.712,152.1426,47,17.1
-28.8892,152.3511,37,14.3
-29.5009,148.5467,97,202.9
-29.4987,148.5703,78,51.1
-29.4962,148.5511,96,185.2
-26.1185,152.991,75,21
-26.117,153.0022,81,52.2
-26.1156,153.0133,60,19.8
-26.1141,153.0244,52,10.6
-26.1213,152.9969,94,59.6
-26.1199,153.008,91,44.7
-26.1185,153.0192,81,20.8
-26.7999,147.771,61,79.2
-26.81,147.7549,27,26.3
-26.2635,153.0604,0,9.4
-27.5997,148.9855,91,101.5
-27.5978,149.0059,69,28.7
-27.6123,148.987,86,89.7
-27.6268,148.9681,73,61.6
-27.6248,148.9885,87,99.4
-27.3439,152.2104,90,54.6
-27.3555,152.1991,74,22.1
-22.4585,150.6639,71,28.9
-11.8104,142.5221,0,59.4
-11.8017,142.5284,44,55.9
-13.8665,141.5609,0,63.1
-21.7734,134.5023,69,44.6
-21.7402,134.6246,94,83.5
-21.7262,134.6379,100,289
-21.7289,134.6223,100,453.7
-21.7149,134.6357,90,66.9
-21.7177,134.62,100,270.8
-21.6782,134.5903,96,102.3
-21.6894,134.5925,87,53.4
-21.7093,134.6127,83,45.6
-21.7206,134.615,100,183.9
-21.7179,134.6307,100,363.5
-21.7064,134.6177,47,27.9
-21.9388,134.6124,94,103.5
-21.9415,134.5967,89,73
-21.9276,134.6101,100,175.9
-21.9303,134.5945,100,883.4
-21.9331,134.5789,80,39.5
-21.9079,134.6553,40,28.6
-21.9107,134.6395,100,602.9
-21.9135,134.6236,100,256.1
-21.9163,134.6078,73,41
-21.9191,134.5922,100,297.7
-21.9219,134.5766,100,348.1
-21.8995,134.6371,100,229.8
-21.9023,134.6213,100,318.2
-21.9079,134.59,92,81.1
-21.9107,134.5743,93,88
-21.9134,134.5589,60,15.5
-21.8854,134.6506,80,60.4
-21.8882,134.6349,100,1501.3
-21.891,134.6191,100,674.5
-21.8939,134.6034,71,42.7
-21.8995,134.5721,34,39.4
-21.8994,134.6479,81,55.2
-21.9021,134.632,100,297.6
-21.9049,134.6162,99,128.8
-21.9076,134.6004,68,34.4
-21.9102,134.5848,93,87.3
-21.9129,134.5692,68,56.4
-21.8854,134.6613,65,35.7
-21.8882,134.6455,100,269.8
-21.8909,134.6297,100,1275.6
-21.8936,134.614,100,251.6
-21.899,134.5825,84,39.9
-21.9017,134.5669,78,47
-21.8769,134.6432,100,300.5
-21.8796,134.6274,100,1830.7
-21.8824,134.6117,99,124.5
-21.8656,134.6409,76,55.1
-21.8684,134.6251,100,248.3
-21.8711,134.6093,97,107.3
-21.8544,134.6385,46,24.9
-21.8571,134.6228,78,45.1
-21.8599,134.607,96,95.8
-21.8627,134.5912,64,26.1
-21.8459,134.6205,92,77.7
-21.8487,134.6046,100,702.8
-21.8515,134.5889,90,63.2
-21.8347,134.6181,99,126.2
-21.8375,134.6023,100,1783.1
-21.8402,134.5866,100,207.7
-21.8511,134.5248,89,59.7
-21.8538,134.5094,32,23
-21.8094,134.6946,100,207.6
-21.8122,134.6786,100,288.7
-21.8262,134.6,100,437.4
-21.829,134.5844,100,393.7
-21.8318,134.5688,93,75.4
-21.8427,134.5071,92,75.7
-21.7981,134.6923,88,68.2
-21.8009,134.6763,100,143
-21.8038,134.6604,89,63.5
-21.815,134.5978,100,261.5
-21.8177,134.5822,100,356.4
-21.8205,134.5666,100,209.3
-21.8315,134.5049,91,66.2
-21.7867,134.69,100,198.4
-21.7896,134.674,100,404.2
-21.7925,134.6581,95,98.8
-21.7953,134.6424,43,15.3
-21.8037,134.5955,78,29.2
-21.8065,134.58,100,315.6
-21.8093,134.5645,97,107.9
-21.8203,134.5027,20,25.2
-21.7997,134.6858,92,89.2
-21.8025,134.6698,95,100.6
-21.8133,134.6069,77,27.4
-21.816,134.5912,100,330.9
-21.8186,134.5756,100,181.6
-21.8213,134.56,91,67.3
-21.8293,134.5136,54,19
-21.8319,134.4982,69,42.9
-21.7884,134.6835,100,429.7
-21.7912,134.6675,100,192.7
-21.7939,134.6516,90,67.9
-21.8047,134.5889,100,147.7
-21.8074,134.5734,100,288.1
-21.8101,134.5578,83,36.5
-21.7771,134.6812,100,502.9
-21.7799,134.6652,100,612.1
-21.7826,134.6494,100,349
-21.7854,134.6336,100,137.6
-21.7962,134.5711,100,255.9
-21.7989,134.5556,92,74.2
-21.8069,134.5091,76,30.2
-21.7658,134.6789,96,113.1
-21.7686,134.6629,100,902.9
-21.7713,134.6471,95,90.1
-21.7741,134.6314,100,143.9
-21.785,134.5688,96,99.5
-21.7877,134.5533,95,92.8
-21.793,134.5224,90,57.2
-21.7573,134.6606,100,344.9
-21.76,134.6449,100,194.1
-21.7764,134.551,98,116.8
-21.7819,134.5201,100,340
-21.7846,134.5046,94,81.1
-21.746,134.6583,100,427.1
-21.7487,134.6426,100,921.6
-21.7707,134.5177,23,25.9
-21.7374,134.6402,100,324.9
-16.3215,136.0918,50,42.6
-15.6101,135.0087,66,52.5
-16.303,136.1927,81,102.4
-15.6232,135.0113,84,95.1
-16.3767,133.7037,73,33.8
-16.3714,133.8057,65,23.2
-15.5644,135.0614,36,33.4
-15.563,135.0441,58,50.1
-12.5347,130.6593,87,41.5
-12.5448,130.661,78,31.3
-12.543,130.6727,97,83.5
-12.1794,132.9344,90,88.3
-12.1766,132.9515,96,139.6
-12.199,133.139,50,17.5
-12.2234,133.1432,40,18.1
-12.8282,130.8104,91,57.3
-12.8263,130.8223,100,340.6
-12.8383,130.8121,92,59.1
-12.8365,130.824,84,42.1
-12.8682,130.6844,49,23.3
-12.8691,130.6793,84,39.1
-12.522,132.7955,66,17.3
-12.4168,134.79,47,34.1
-12.4127,134.8136,78,84.3
-12.523,134.1732,84,84.5
-12.5537,135.7467,15,43.8
-13.5091,130.1246,81,30.1
-13.5075,130.1353,46,11.8
-13.5188,130.1262,31,9.9
-13.5816,129.9735,77,21.7
-13.6412,129.9888,88,40.6
-13.6396,129.9993,89,44.7
-12.4208,134.7668,71,62.2
-13.4188,132.1815,64,24.1
-13.4688,132.2252,76,27.2
-13.5418,132.2669,86,54.2
-13.5396,132.2812,83,47.8
-13.5424,132.2736,98,118.7
-13.5536,132.2753,79,35.2
-13.9369,132.8056,84,56
-14.365,133.0764,67,16.3
-16.3967,124.0104,79,41.1
-16.4092,123.9979,74,39.5
-16.42,123.9995,100,190.2
-16.5092,124.1009,95,85.5
-16.5075,124.115,85,49.1
-16.411,123.9837,46,22.4
-13.1047,130.3394,65,20.6
-12.3572,134.0676,44,30.6
-12.3642,134.0262,87,105.5
-12.8892,130.6825,84,50.1
-12.9037,130.59,37,17.9
-12.8791,130.6809,100,263.3
-12.5366,130.6476,64,20.7
-12.1093,133.0212,60,29.1
-12.1278,133.0601,35,18.9
-12.1229,132.9772,86,59.5
-12.1199,132.9945,100,181.3
-12.117,133.0116,77,30.1
-12.1141,133.0289,80,38.3
-12.5052,130.7149,60,26.7
-11.5332,130.7833,38,31.7
-11.3083,132.3601,55,22.9
-11.316,132.3686,67,29.8
-11.6594,130.3005,32,10.6
-11.6694,130.302,82,29.8
-11.6676,130.3134,40,16.4
-11.4426,132.4448,0,41.8
-11.6022,133.0107,89,78.8
-11.5993,133.0283,85,55.4
-11.8463,133.3495,75,28.7
-11.8587,133.3517,60,16.4
-12.4681,130.69,80,27
-12.1149,132.9866,98,161.4
-12.1121,133.0039,85,56
-42.6069,145.5642,25,21.6
-42.6087,145.5427,100,61.9
-30.4996,148.7098,70,8.7
-27.9403,152.3156,76,18.8
-29.4922,148.5555,74,8.7
-29.5012,148.5572,72,8.2
